"output","factor","module","group","mu","mu.star","sigma","sigma_mu_ratio","interaction_type"
"up2_alpha_g_nucl","HLB","up1","Surface",5.1395865706655e-06,1.2113492445338e-05,3.23780475695729e-05,2.672891217432,"Volatile"
"up2_alpha_g_nucl","MW_surfactant","up1","Surface",0.000453785097249966,0.000463911278150503,0.00211175992215453,4.55207713546777,"Volatile"
"up2_alpha_g_nucl","A_molecule","up1","Surface",-5.22874177799346e-05,5.4395980305707e-05,0.000262777831301769,4.83083179722011,"Volatile"
"up2_alpha_g_nucl","D_surf","up1","Surface",-1.65514620871701e-07,3.51343068242981e-06,5.95474548321424e-06,1.69485213213203,"Volatile"
"up2_alpha_g_nucl","ionic_strength","up1","Surface",0.000495558853719788,0.000497638917365985,0.0010726730554588,2.15552485552473,"Volatile"
"up2_alpha_g_nucl","Delta_pH","up1","Surface",-0.0015945667665265,0.0015945667665265,0.00512657704754031,3.21502815382745,"Volatile"
"up2_alpha_g_nucl","template_dose","up1","Polymer",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","chi_template","up1","Polymer",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","ALR","up2","Process",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","P_atom_air","up2","Process",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","P_feed","up2","Process",0.0878066175791706,0.0878066175791706,0.108091374756844,1.23101626889777,"Volatile"
"up2_alpha_g_nucl","mdot_L","up2","Process",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","sigma","up2","Surface",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","mu_L","up2","Polymer",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","T_dryer_in","up2","Process",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","mdot_gas_dry","up2","Process",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","Y_in","up2","Process",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","t_hold","up2","Process",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","D_b","up2","Process",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","Tg_polymer","up2","Polymer",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","n_flow","up2","Polymer",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","k_perm_mono","up2","Polymer",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","k_perm_plast","up2","Polymer",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","k_perm_bind","up2","Polymer",0,0,0,0,"No_interaction"
"up2_alpha_g_nucl","T_bp_solv","up2","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","v_tip","up1","Process",-2.3724239382551,6.00252540771116,19.7421272090268,3.28897020305236,"Volatile"
"up2_D_b_nucl_um","tau_mix","up1","Process",0.663355849691529,0.76594799232717,1.12511293505488,1.46891557432831,"Volatile"
"up2_D_b_nucl_um","P_mix","up1","Process",5.80784341897568,5.80784341897568,2.17382287276368,0.374290888363357,"Complex"
"up2_D_b_nucl_um","T_mix","up1","Process",-0.418730144500174,0.418730144500174,0.286016717790538,0.683057385639021,"Complex"
"up2_D_b_nucl_um","C_gas_diss_temp","up1","Process",-2.53705097438231,3.28184629810837,16.0322724050882,4.88513810483115,"Volatile"
"up2_D_b_nucl_um","Q_gas","up1","Process",-0.0770277331280763,0.0770816221359236,0.136939668661426,1.7765540587606,"Volatile"
"up2_D_b_nucl_um","Q_colloid","up1","Process",0.109392945867519,0.278546051649915,0.427090101317086,1.53328363043489,"Volatile"
"up2_D_b_nucl_um","Q_template","up1","Process",0.0837626588236986,0.420300323872749,0.723580835132377,1.72158048431923,"Volatile"
"up2_D_b_nucl_um","C_solid_mass","up1","Polymer",0.153104303176135,0.153833785960892,0.557668137431307,3.62513432239832,"Volatile"
"up2_D_b_nucl_um","C_temp_mass","up1","Polymer",1.1141301490362e-05,1.11486206024858e-05,6.10381304882572e-05,5.47494911385249,"Volatile"
"up2_D_b_nucl_um","D_particle","up1","Polymer",-4.6198858999887e-06,2.67777086564484e-05,4.81746536980818e-05,1.79905810150342,"Volatile"
"up2_D_b_nucl_um","D_template","up1","Polymer",-0.000356653677769684,0.000356654974654654,0.00195334481054211,5.47684723151141,"Volatile"
"up2_D_b_nucl_um","C_binder","up1","Polymer",-6.15814722498276e-06,4.28639322950027e-05,0.00010504986040235,2.45077515705662,"Volatile"
"up2_D_b_nucl_um","C_monomer","up1","Polymer",-1.06878267870258e-05,2.94174113891136e-05,4.60834341068501e-05,1.56653600472488,"Volatile"
"up2_D_b_nucl_um","C_plasticizer","up1","Polymer",-4.35448452866546e-05,8.787049682815e-05,0.000160213601322545,1.82329231204733,"Volatile"
"up2_D_b_nucl_um","C_surfactant","up1","Surface",-0.00634378917555887,0.00637915730039349,0.0290330027967342,4.55122854470815,"Volatile"
"up2_D_b_nucl_um","CMC","up1","Surface",5.1254080962145e-06,5.23729330597966e-05,0.000105340769889626,2.01135899280938,"Volatile"
"up2_D_b_nucl_um","HLB","up1","Surface",0.000155593622853948,0.000258957269989886,0.000746884146030866,2.8841984087183,"Volatile"
"up2_D_b_nucl_um","MW_surfactant","up1","Surface",0.00337033505098044,0.00343173622346998,0.013662820636424,3.98131433965775,"Volatile"
"up2_D_b_nucl_um","A_molecule","up1","Surface",-0.0687727960138237,0.0687940417540187,0.372285349914765,5.41159292902015,"Volatile"
"up2_D_b_nucl_um","D_surf","up1","Surface",-6.43028229134757e-06,3.61045164425292e-05,6.32660260287851e-05,1.75230226748754,"Volatile"
"up2_D_b_nucl_um","ionic_strength","up1","Surface",0.00557685925469364,0.0055977190526529,0.0108005521149589,1.92945591112513,"Volatile"
"up2_D_b_nucl_um","Delta_pH","up1","Surface",-0.0169836667909695,0.0169836667909695,0.0501840235542564,2.95484032817577,"Volatile"
"up2_D_b_nucl_um","template_dose","up1","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","chi_template","up1","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","ALR","up2","Process",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","P_atom_air","up2","Process",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","P_feed","up2","Process",1.15819712990588,1.5161424727174,2.37769159652697,1.56825076753203,"Volatile"
"up2_D_b_nucl_um","mdot_L","up2","Process",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","sigma","up2","Surface",0.408996536039914,0.408996536039914,1.06839189230374,2.61222723949789,"Volatile"
"up2_D_b_nucl_um","mu_L","up2","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","T_dryer_in","up2","Process",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","mdot_gas_dry","up2","Process",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","Y_in","up2","Process",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","t_hold","up2","Process",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","D_b","up2","Process",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","Tg_polymer","up2","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","n_flow","up2","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","k_perm_mono","up2","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","k_perm_plast","up2","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","k_perm_bind","up2","Polymer",0,0,0,0,"No_interaction"
"up2_D_b_nucl_um","T_bp_solv","up2","Polymer",0,0,0,0,"No_interaction"
